,note_name,start_time,duration,velocity,tempo
796,E2,13600,94,80,80
797,B3,13600,189,80,80
798,G3,13600,94,80,80
799,E4,13600,24,80,80
800,F#4,13625,24,80,80
801,E5,13650,23,96,80
802,E4,13650,24,80,80
803,B4,13675,23,96,80
804,F#4,13675,24,80,80
805,D2,13700,94,80,80
806,F#3,13700,94,80,80
807,E5,13700,47,96,80
808,E4,13700,24,80,80
809,F#4,13725,24,80,80
810,E5,13750,23,96,80
811,E4,13750,24,80,80
812,B4,13775,23,96,80
813,F#4,13775,24,80,80
814,C2,13800,94,80,80
815,A3,13800,94,80,80
816,E3,13800,189,80,80
817,C5,13800,47,96,80
818,E4,13800,24,80,80
819,F#4,13825,24,80,80
820,D5,13850,47,96,80
821,E4,13850,24,80,80
822,F#4,13875,24,80,80
823,A1,13900,94,80,80
824,C4,13900,94,80,80
825,E5,13900,47,96,80
826,E4,13900,24,80,80
827,F#4,13925,24,80,80
828,F#5,13950,47,96,80
829,E4,13950,24,80,80
830,F#4,13975,24,80,80
831,B1,14000,94,80,80
832,G3,14000,94,80,80
833,D3,14000,94,80,80
834,G5,14000,47,96,80
835,D4,14000,24,80,80
836,E4,14025,24,80,80
837,B5,14050,47,96,80
838,D4,14050,24,80,80
839,E4,14075,24,80,80
840,C2,14100,94,80,80
841,A3,14100,94,80,80
842,E3,14100,94,80,80
843,A5,14100,23,96,80
844,D4,14100,24,80,80
845,B5,14125,23,96,80
846,E4,14125,24,80,80
847,C6,14150,47,96,80
848,D4,14150,24,80,80
849,E4,14175,24,80,80
850,D2,14200,94,80,80
851,B3,14200,94,80,80
852,F#3,14200,189,80,80
853,B5,14200,47,96,80
854,D4,14200,24,80,80
855,E4,14225,24,80,80
856,A5,14250,23,96,80
857,D4,14250,24,80,80
858,G5,14275,71,96,80
859,E4,14275,24,80,80
860,D1,14300,94,80,80
861,D4,14300,94,80,80
862,D4,14300,24,80,80
863,E4,14325,24,80,80
864,F#5,14350,47,96,80
865,D4,14350,24,80,80
866,E4,14375,24,80,80
867,G2,14400,94,80,80
868,D4,14400,189,80,80
869,B3,14400,94,80,80
870,G4,14400,24,80,80
871,A4,14425,24,80,80
872,G5,14450,23,96,80
873,G4,14450,24,80,80
874,D5,14475,23,96,80
875,A4,14475,24,80,80
876,F#2,14500,94,80,80
877,A3,14500,94,80,80
878,G5,14500,47,96,80
879,G4,14500,24,80,80
880,A4,14525,24,80,80
881,G5,14550,23,96,80
882,G4,14550,24,80,80
883,D5,14575,23,96,80
884,A4,14575,24,80,80
885,E2,14600,94,80,80
886,C4,14600,94,80,80
887,G3,14600,189,80,80
888,G5,14600,47,96,80
889,G4,14600,24,80,80
890,A4,14625,24,80,80
891,F#5,14650,23,96,80
892,G4,14650,24,80,80
893,E5,14675,118,96,80
894,A4,14675,24,80,80
895,C2,14700,94,80,80
896,E4,14700,94,80,80
897,G4,14700,24,80,80
898,A4,14725,24,80,80
899,G4,14750,24,80,80
900,A4,14775,24,80,80
901,F#2,14800,94,80,80
902,C4,14800,189,80,80
903,A3,14800,94,80,80
904,F#4,14800,24,80,80
905,G4,14825,24,80,80
906,F#5,14850,23,96,80
907,F#4,14850,24,80,80
908,C5,14875,23,96,80
909,G4,14875,24,80,80
910,E2,14900,94,80,80
911,G3,14900,94,80,80
912,F#5,14900,47,96,80
913,F#4,14900,24,80,80
914,G4,14925,24,80,80
915,F#5,14950,23,96,80
916,F#4,14950,24,80,80
917,C5,14975,23,96,80
918,G4,14975,24,80,80
919,D2,15000,94,80,80
920,B3,15000,94,80,80
921,F#3,15000,189,80,80
922,F#5,15000,47,96,80
923,F#4,15000,24,80,80
924,G4,15025,24,80,80
925,E5,15050,23,96,80
926,F#4,15050,24,80,80
927,D5,15075,118,96,80
928,G4,15075,24,80,80
929,B1,15100,94,80,80
930,D4,15100,94,80,80
931,F#4,15100,24,80,80
932,G4,15125,24,80,80
933,F#4,15150,24,80,80
934,G4,15175,24,80,80
935,E2,15200,94,80,80
936,B3,15200,189,80,80
937,G3,15200,94,80,80
938,E4,15200,24,80,80
939,F#4,15225,24,80,80
940,E5,15250,23,96,80
941,E4,15250,24,80,80
942,B4,15275,23,96,80
943,F#4,15275,24,80,80
944,D2,15300,94,80,80
945,F#3,15300,94,80,80
946,E5,15300,47,96,80
947,E4,15300,24,80,80
948,F#4,15325,24,80,80
949,E5,15350,23,96,80
950,E4,15350,24,80,80
951,B4,15375,23,96,80
952,F#4,15375,24,80,80
953,C2,15400,94,80,80
954,A3,15400,94,80,80
955,E3,15400,189,80,80
956,C5,15400,47,96,80
957,E4,15400,24,80,80
958,F#4,15425,24,80,80
959,D5,15450,47,96,80
960,E4,15450,24,80,80
961,F#4,15475,24,80,80
962,A1,15500,94,80,80
963,C4,15500,94,80,80
964,E5,15500,47,96,80
965,E4,15500,24,80,80
966,F#4,15525,24,80,80
967,F#5,15550,47,96,80
968,E4,15550,24,80,80
969,F#4,15575,24,80,80
970,B1,15600,94,80,80
971,G3,15600,94,80,80
972,D3,15600,94,80,80
973,G5,15600,47,96,80
