,note_name,start_time,duration,velocity,tempo
783,C#4,11700,23,80,126
784,C#5,11725,23,80,126
785,C#2,11750,47,80,126
786,C#3,11750,47,80,126
787,C#5,11750,23,80,126
788,C#6,11775,23,80,126
789,C#2,11800,47,80,126
790,C#3,11800,47,80,126
791,B-5,11800,189,96,126
792,E-5,11800,189,96,126
793,C#6,11800,23,80,126
794,C#5,11825,23,80,126
795,C#2,11850,47,80,126
796,C#3,11850,47,80,126
797,C#5,11850,23,80,126
798,C#4,11875,23,80,126
799,C#2,11900,47,80,126
800,C#3,11900,47,80,126
801,C#4,11900,23,80,126
802,C#5,11925,23,80,126
803,C#2,11950,47,80,126
804,C#3,11950,47,80,126
805,C#5,11950,23,80,126
806,C#6,11975,23,80,126
807,E-2,12000,47,80,126
808,E-3,12000,47,80,126
809,G5,12000,400,96,126
810,D5,12000,400,96,126
811,E-6,12000,23,80,126
812,E-5,12025,23,80,126
813,E-2,12050,47,80,126
814,E-3,12050,47,80,126
815,E-5,12050,23,80,126
816,E-4,12075,23,80,126
817,E-2,12100,47,80,126
818,E-3,12100,47,80,126
819,E-4,12100,23,80,126
820,E-5,12125,23,80,126
821,E-2,12150,47,80,126
822,E-3,12150,47,80,126
823,E-5,12150,23,80,126
824,E-6,12175,23,80,126
825,E-2,12200,47,80,126
826,E-3,12200,47,80,126
827,E-6,12200,23,80,126
828,E-5,12225,23,80,126
829,E-2,12250,47,80,126
830,E-3,12250,47,80,126
831,E-5,12250,23,80,126
832,E-4,12275,23,80,126
833,E-2,12300,47,80,126
834,E-3,12300,47,80,126
835,E-4,12300,23,80,126
836,E-5,12325,23,80,126
837,E-2,12350,47,80,126
838,E-3,12350,47,80,126
839,E-5,12350,23,80,126
840,E-6,12375,23,80,126
841,D2,12400,47,80,126
842,D3,12400,47,80,126
843,G5,12400,217,96,126
844,D5,12400,217,96,126
845,D6,12400,23,80,126
846,D5,12425,23,80,126
847,D2,12450,47,80,126
848,D3,12450,47,80,126
849,D5,12450,23,80,126
850,D4,12475,23,80,126
851,D2,12500,47,80,126
852,D3,12500,47,80,126
853,D4,12500,23,80,126
854,D5,12525,23,80,126
855,D2,12550,47,80,126
856,D3,12550,47,80,126
857,D5,12550,23,80,126
